id;tipo;subtipo;setor;anel;nome;pai;cite;official_url
br-comissao-nacional-para-implementacao-da-convencao-quadro-sobre-controle-do-uso-do-tabaco-e-de-seus-protocolos;commission;;executivo;3;Comissão Nacional para Implementação da Convenção-Quadro sobre Controle do Uso do Tabaco e de seus Protocolos;br-ministerio-da-saude;SIORG (ato normativo não informado);
br-comite-gestor-da-politica-nacional-de-prevencao-da-automutilacao-e-do-suicidio;commission;;executivo;3;Comitê Gestor da Política Nacional de Prevenção da Automutilação e do Suicídio;br-ministerio-da-saude;SIORG (ato normativo não informado);
br-comite-deliberativo-das-parcerias-para-o-desenvolvimento-produtivo;commission;;executivo;3;Comitê Deliberativo das Parcerias para o Desenvolvimento Produtivo;br-ministerio-da-saude;SIORG (ato normativo não informado);
br-comite-de-implementacao-do-programa-nacional-de-seguranca-do-paciente;commission;;executivo;3;Comitê de Implementação do Programa Nacional de Segurança do Paciente;br-ministerio-da-saude;SIORG (ato normativo não informado);
br-comite-interministerial-para-a-eliminacao-da-tuberculose-e-de-outras-doencas-determinadas-socialmente;commission;;executivo;3;Comitê Interministerial para a Eliminação da Tuberculose e de Outras Doenças Determinadas Socialmente;br-ministerio-da-saude;SIORG (ato normativo não informado);
br-comite-tecnico-interministerial-de-saude-da-populacao-negra;commission;;executivo;3;Comitê Técnico Interministerial de Saúde da População Negra;br-ministerio-da-saude;SIORG (ato normativo não informado);
br-conselho-nacional-da-amazonia-legal;commission;;executivo;3;Conselho Nacional da Amazônia Legal;br-vice-presidencia-da-republica;SIORG (ato normativo não informado);
br-comite-nacional-das-zonas-umidas;commission;;executivo;3;Comitê Nacional das Zonas Úmidas;br-ministerio-do-meio-ambiente-e-mudanca-do-clima;SIORG (ato normativo não informado);
br-camara-interministerial-de-combate-a-desertificacao;commission;;executivo;3;Câmara Interministerial de Combate à Desertificação;br-ministerio-do-meio-ambiente-e-mudanca-do-clima;SIORG (ato normativo não informado);
br-comissao-nacional-de-seguranca-quimica;commission;;executivo;3;Comissão Nacional de Segurança Química;br-ministerio-do-meio-ambiente-e-mudanca-do-clima;SIORG (ato normativo não informado);
br-comissao-nacional-de-florestas;commission;;executivo;3;Comissão Nacional de Florestas;br-ministerio-do-meio-ambiente-e-mudanca-do-clima;SIORG (ato normativo não informado);
br-conselho-nacional-dos-povos-e-comunidades-tradicionais;commission;;executivo;3;Conselho Nacional dos Povos e Comunidades Tradicionais;br-ministerio-do-meio-ambiente-e-mudanca-do-clima;SIORG (ato normativo não informado);
br-comissao-nacional-para-redd;commission;;executivo;3;Comissão Nacional para REDD+;br-ministerio-do-meio-ambiente-e-mudanca-do-clima;SIORG (ato normativo não informado);
br-conselho-deliberativo-do-fundo-nacional-do-meio-ambiente;commission;;executivo;3;Conselho Deliberativo do Fundo Nacional do Meio Ambiente;br-ministerio-do-meio-ambiente-e-mudanca-do-clima;SIORG (ato normativo não informado);
br-comite-nacional-de-manejo-integrado-do-fogo;commission;;executivo;3;Comitê Nacional de Manejo Integrado do Fogo;br-ministerio-do-meio-ambiente-e-mudanca-do-clima;SIORG (ato normativo não informado);
br-comissao-nacional-de-biodiversidade;commission;;executivo;3;Comissão Nacional de Biodiversidade;br-ministerio-do-meio-ambiente-e-mudanca-do-clima;SIORG (ato normativo não informado);
br-conselho-nacional-de-mudanca-do-clima;commission;;executivo;3;Conselho Nacional de Mudança do Clima;br-ministerio-do-meio-ambiente-e-mudanca-do-clima;SIORG (ato normativo não informado);
br-comite-gestor-do-programa-bolsa-verde;commission;;executivo;3;Comitê Gestor do Programa Bolsa Verde;br-ministerio-do-meio-ambiente-e-mudanca-do-clima;SIORG (ato normativo não informado);
br-comissao-nacional-de-combate-a-desertificacao;commission;;executivo;3;Comissão Nacional de Combate à Desertificação;br-ministerio-do-meio-ambiente-e-mudanca-do-clima;SIORG (ato normativo não informado);
br-comite-gestor-do-fundo-nacional-sobre-mudanca-do-clima;commission;;executivo;3;Comitê Gestor do Fundo Nacional sobre Mudança do Clima;br-ministerio-do-meio-ambiente-e-mudanca-do-clima;SIORG (ato normativo não informado);
br-comissao-nacional-para-recuperacao-da-vegetacao-nativa;commission;;executivo;3;Comissão Nacional para Recuperação da Vegetação Nativa;br-ministerio-do-meio-ambiente-e-mudanca-do-clima;SIORG (ato normativo não informado);
br-comite-gestor-do-fundo-nacional-para-a-reparticao-de-beneficios;commission;;executivo;3;Comitê Gestor do Fundo Nacional para a Repartição de Benefícios;br-ministerio-do-meio-ambiente-e-mudanca-do-clima;SIORG (ato normativo não informado);
br-comissao-memoria-dos-presidentes-da-republica;commission;;executivo;3;Comissão Memória dos Presidentes da República;br-gabinete-pessoal-do-presidente-da-republica;SIORG (ato normativo não informado);
br-comite-interministerial-sobre-a-mudanca-do-clima-e-o-crescimento-verde;commission;;executivo;3;Comitê Interministerial sobre a Mudança do Clima e o Crescimento Verde;br-casa-civil;SIORG (ato normativo não informado);
br-comite-interministerial-de-governanca;commission;;executivo;3;Comitê Interministerial de Governança;br-casa-civil;SIORG (ato normativo não informado);
br-comissao-interministerial-de-qualificacao-profis-emprego-e-inclu-socioe-do-prog-de-aceler-do-crescimento;commission;;executivo;3;Comissão Interministerial de Qualificação Profis., Emprego e Inclu. Socioe. do Prog. de Aceler. do Crescimento;br-casa-civil;SIORG (ato normativo não informado);
br-conselho-nacional-para-a-30a-conferencia-das-partes-da-convencao-quadro-das-nacoes-unidas-mudanca-do-clima;commission;;executivo;3;Conselho Nacional para a 30ª Conferência das Partes da Convenção-Quadro das Nações Unidas Mudança do Clima;br-casa-civil;SIORG (ato normativo não informado);
br-comissao-de-etica-dos-agentes-publicos-da-presidencia-e-da-vice-presidencia-da-republica;commission;;executivo;3;Comissão de Ética dos Agentes Públicos da Presidência e da Vice-Presidência da República;br-casa-civil;SIORG (ato normativo não informado);
br-comite-intersetorial-da-politica-nacional-integrada-para-a-primeira-infancia;commission;;executivo;3;Comitê Intersetorial da Política Nacional Integrada para a Primeira Infância;br-casa-civil;SIORG (ato normativo não informado);
br-conselho-interministerial-do-plano-brasil-soberano;commission;;executivo;3;Conselho Interministerial do Plano Brasil Soberano;br-casa-civil;SIORG (ato normativo não informado);
br-comite-gestor-do-programa-de-aceleracao-do-crescimento;commission;;executivo;3;Comitê Gestor do Programa de Aceleração do Crescimento;br-casa-civil;SIORG (ato normativo não informado);
br-conselho-interministerial-do-paar;commission;;executivo;3;Conselho Interministerial do PAAR;br-casa-civil;SIORG (ato normativo não informado);
br-comite-gestor-especifico-p-as-linhas-de-finan-p-renov-da-frota-e-p-infra-do-transporte-urbano-individual;commission;;executivo;3;Comitê Gestor Específico p/ as Linhas de Finan. p/ Renov. da Frota e p/ Infra. do Transporte Urbano Individual;br-casa-civil;SIORG (ato normativo não informado);
br-comite-gestor-da-infraestrutura-de-chaves-publicas-brasileira-icp-brasil;commission;;executivo;3;Comitê Gestor da Infraestrutura de Chaves Públicas Brasileira - ICP-Brasil;br-casa-civil;SIORG (ato normativo não informado);
br-comite-gestor-do-fundo-nacional-de-investimento-em-infraestrutura-social;commission;;executivo;3;Comitê Gestor do Fundo Nacional de Investimento em Infraestrutura Social;br-casa-civil;SIORG (ato normativo não informado);
br-comite-interministerial-sobre-mudanca-do-clima;commission;;executivo;3;Comitê Interministerial sobre Mudança do Clima;br-casa-civil;SIORG (ato normativo não informado);
br-comissao-interministerial-de-inovacoes-e-aquisicoes-do-programa-de-aceleracao-do-crescimento;commission;;executivo;3;Comissão Interministerial de Inovações e Aquisições do Programa de Aceleração do Crescimento;br-casa-civil;SIORG (ato normativo não informado);
br-comite-interministerial-de-planejamento-da-infraestrutura;commission;;executivo;3;Comitê Interministerial de Planejamento da Infraestrutura;br-casa-civil;SIORG (ato normativo não informado);
br-comite-federal-de-assistencia-emergencial;commission;;executivo;3;Comitê Federal de Assistência Emergencial;br-casa-civil;SIORG (ato normativo não informado);
br-camara-executiva-federal-de-identificacao-do-cidadao;commission;;executivo;3;Câmara-Executiva Federal de Identificação do Cidadão;br-casa-civil;SIORG (ato normativo não informado);
br-conselho-deliberativo-do-fundo-social;commission;;executivo;3;Conselho Deliberativo do Fundo Social;br-casa-civil;SIORG (ato normativo não informado);
br-conselho-do-programa-nacional-de-incentivo-ao-voluntariado;commission;;executivo;3;Conselho do Programa Nacional de Incentivo ao Voluntariado;br-casa-civil;SIORG (ato normativo não informado);
br-comite-de-governanca-digital-e-seguranca-da-informacao-da-presidencia-da-republica;commission;;executivo;3;Comitê de Governança Digital e Segurança da Informação da Presidência da República;br-casa-civil;SIORG (ato normativo não informado);
br-comite-interministerial-para-a-transformacao-digital;commission;;executivo;3;Comitê Interministerial para a Transformação Digital;br-casa-civil;SIORG (ato normativo não informado);
br-comite-da-politica-nacional-de-biocombustiveis;commission;;executivo;3;Comitê da Política Nacional de Biocombustíveis;br-ministerio-de-minas-e-energia;SIORG (ato normativo não informado);
br-comite-gestor-do-programa-nacional-do-hidrogenio;commission;;executivo;3;Comitê Gestor do Programa Nacional do Hidrogênio;br-ministerio-de-minas-e-energia;SIORG (ato normativo não informado);
br-comite-gestor-de-indicadores-e-niveis-de-eficiencia-energetica;commission;;executivo;3;Comitê Gestor de Indicadores e Níveis de Eficiência Energética;br-ministerio-de-minas-e-energia;SIORG (ato normativo não informado);
br-comite-gestor-do-pro-amazonia-legal;commission;;executivo;3;Comitê Gestor do Pró-Amazônia Legal;br-ministerio-de-minas-e-energia;SIORG (ato normativo não informado);
br-conselho-nacional-de-politica-mineral;commission;;executivo;3;Conselho Nacional de Política Mineral;br-ministerio-de-minas-e-energia;SIORG (ato normativo não informado);
br-comite-gestor-de-eficiencia-energetica;commission;;executivo;3;Comitê Gestor de Eficiência Energética;br-ministerio-de-minas-e-energia;SIORG (ato normativo não informado);
br-conselho-deliberativo-do-sistema-de-protecao-da-amazonia;commission;;executivo;3;Conselho Deliberativo do Sistema de Proteção da Amazônia;br-ministerio-da-defesa;SIORG (ato normativo não informado);
br-comite-de-patrocinios-do-sistema-de-comunicacao-de-governo-do-poder-executivo-federal;commission;;executivo;3;Comitê de Patrocínios do Sistema de Comunicação de Governo do Poder Executivo Federal;br-secretaria-de-relacoes-institucionais;SIORG (ato normativo não informado);
br-conselho-nacional-de-turismo;commission;;executivo;3;Conselho Nacional de Turismo;br-ministerio-do-turismo;SIORG (ato normativo não informado);
br-comite-interministerial-de-facilitacao-turistica;commission;;executivo;3;Comitê Interministerial de Facilitação Turística;br-ministerio-do-turismo;SIORG (ato normativo não informado);
br-comite-consultivo-do-cadastro-nacional-dos-prestadores-de-servicos-turisticos;commission;;executivo;3;Comitê Consultivo do Cadastro Nacional dos Prestadores de Serviços Turísticos;br-ministerio-do-turismo;SIORG (ato normativo não informado);
br-comite-interministerial-de-gestao-turistica-do-patrimonio-mundial;commission;;executivo;3;Comitê Interministerial de Gestão Turística do Patrimônio Mundial;br-ministerio-do-turismo;SIORG (ato normativo não informado);
br-comite-interministerial-de-governo-aberto;commission;;executivo;3;Comitê Interministerial de Governo Aberto;br-controladoria-geral-da-uniao;SIORG (ato normativo não informado);
br-comite-interministerial-de-combate-a-corrupcao;commission;;executivo;3;Comitê Interministerial de Combate à Corrupção;br-controladoria-geral-da-uniao;SIORG (ato normativo não informado);
br-conselho-nacional-de-secretarios-de-estado-de-justica-cidadania-direitos-humanos-e-administra-penitenciaria;commission;;executivo;3;Conselho Nacional de Secretários de Estado de Justiça, Cidadania, Direitos Humanos e Administra. Penitenciária;br-ministerio-da-justica-e-seguranca-publica;SIORG (ato normativo não informado);
br-comissao-nacional-de-seguranca-publica-nos-portos-terminais-e-vias-navegaveis;commission;;executivo;3;Comissão Nacional de Segurança Pública nos Portos, Terminais e Vias Navegáveis;br-ministerio-da-justica-e-seguranca-publica;SIORG (ato normativo não informado);
br-conselho-gestor-do-fundo-nacional-de-seguranca-publica;commission;;executivo;3;Conselho Gestor do Fundo Nacional de Segurança Pública;br-ministerio-da-justica-e-seguranca-publica;SIORG (ato normativo não informado);
br-conselho-nacional-de-defesa-do-consumidor;commission;;executivo;3;Conselho Nacional de Defesa do Consumidor;br-ministerio-da-justica-e-seguranca-publica;SIORG (ato normativo não informado);
br-comite-gestor-dos-planos-de-enfrentamento-da-covid-19-para-os-povos-indigenas;commission;;executivo;3;Comitê Gestor dos Planos de Enfrentamento da Covid-19 para os Povos Indígenas;br-ministerio-da-justica-e-seguranca-publica;SIORG (ato normativo não informado);
br-conselho-nacional-de-combate-a-pirataria-e-delitos-contra-a-propriedade-intelectual;commission;;executivo;3;Conselho Nacional de Combate à Pirataria e Delitos contra a Propriedade Intelectual;br-ministerio-da-justica-e-seguranca-publica;SIORG (ato normativo não informado);
br-conselho-nacional-de-politicas-sobre-drogas;commission;;executivo;3;Conselho Nacional de Políticas sobre Drogas;br-ministerio-da-justica-e-seguranca-publica;SIORG (ato normativo não informado);
br-conselho-gestor-do-sinesp;commission;;executivo;3;Conselho Gestor do SINESP;br-ministerio-da-justica-e-seguranca-publica;SIORG (ato normativo não informado);
br-comite-gestor-da-rede-integrada-de-bancos-de-perfis-geneticos;commission;;executivo;3;Comitê Gestor da Rede Integrada de Bancos de Perfis Genéticos;br-ministerio-da-justica-e-seguranca-publica;SIORG (ato normativo não informado);
br-conselho-nacional-de-seguranca-publica-e-defesa-social;commission;;executivo;3;Conselho Nacional de Segurança Pública e Defesa Social;br-ministerio-da-justica-e-seguranca-publica;SIORG (ato normativo não informado);
br-conselho-nacional-de-secretarios-de-seguranca-publica;commission;;executivo;3;Conselho Nacional de Secretários de Segurança Pública;br-ministerio-da-justica-e-seguranca-publica;SIORG (ato normativo não informado);
br-conselho-nacional-de-politicas-sobre-recuperacao-de-ativos;commission;;executivo;3;Conselho Nacional de Políticas sobre Recuperação de Ativos;br-ministerio-da-justica-e-seguranca-publica;SIORG (ato normativo não informado);
br-conselho-nacional-de-imigracao;commission;;executivo;3;Conselho Nacional de Imigração;br-ministerio-da-justica-e-seguranca-publica;SIORG (ato normativo não informado);
br-comite-gestor-do-plano-amazonia-seguranca-e-soberania-plano-amas;commission;;executivo;3;Comitê Gestor do Plano Amazônia: Segurança e Soberania-Plano Amas;br-ministerio-da-justica-e-seguranca-publica;SIORG (ato normativo não informado);
br-comite-gestor-da-politica-nacional-de-repressao-ao-furto-e-roubo-de-veiculos-e-cargas;commission;;executivo;3;Comitê Gestor da Política Nacional de Repressão ao Furto e Roubo de Veículos e Cargas;br-ministerio-da-justica-e-seguranca-publica;SIORG (ato normativo não informado);
br-conselho-gestor-do-fundo-de-universalizacao-dos-servicos-de-telecomunicacoes;commission;;executivo;3;Conselho Gestor do Fundo de Universalização dos Serviços de Telecomunicações;br-ministerio-das-comunicacoes;SIORG (ato normativo não informado);
